# Geofeed generated 2026-07-01
24.239.16.211/32,US,US-GA,Blue Ridge,
24.239.16.212/32,US,US-GA,Mineral Bluff,
24.239.16.213/32,US,US-GA,Mccaysville,
24.239.16.214/32,US,US-GA,Blue Ridge,
24.239.16.215/32,US,US-GA,Blue Ridge,
24.239.16.216/32,US,US-GA,Blue Ridge,
24.239.16.217/32,US,US-GA,Blue Ridge,
24.239.16.218/32,US,US-GA,Mineral Bluff,
24.239.16.219/32,US,US-GA,Blue Ridge,
24.239.16.220/32,US,US-GA,Blue Ridge,
24.239.16.221/32,US,US-GA,Epworth,
24.239.16.222/32,US,US-GA,Morganton,
24.239.16.223/32,US,US-GA,Mccaysville,
24.239.16.224/32,US,US-GA,Morganton,
24.239.16.225/32,US,US-GA,Morganton,
24.239.16.226/32,US,US-GA,Blue Ridge,
24.239.16.227/32,US,US-GA,Epworth,
24.239.16.228/32,US,US-GA,Blue Ridge,
24.239.16.229/32,US,US-GA,Blue Ridge,
24.239.16.230/32,US,US-GA,Morganton,
24.239.16.231/32,US,US-GA,Blue Ridge,
24.239.16.232/32,US,US-GA,Blue Ridge,
24.239.16.233/32,US,US-GA,Blue Ridge,
24.239.16.234/32,US,US-GA,Blue Ridge,
24.239.16.235/32,US,US-GA,Epworth,
24.239.16.236/32,US,US-GA,Blue Ridge,
24.239.16.237/32,US,US-GA,Blue Ridge,
24.239.16.238/32,US,US-GA,Blue Ridge,
24.239.16.239/32,US,US-GA,Blue Ridge,
24.239.16.240/32,US,US-GA,Epworth,
24.239.16.241/32,US,US-GA,Blue Ridge,
24.239.16.242/32,US,US-GA,Blue Ridge,
24.239.16.243/32,US,US-GA,Blue Ridge,
24.239.16.244/32,US,US-GA,Epworth,
24.239.16.245/32,US,US-GA,Epworth,
24.239.16.246/32,US,US-GA,Blue Ridge,
24.239.16.247/32,US,US-GA,Epworth,
24.239.16.248/32,US,US-GA,Blue Ridge,
24.239.16.249/32,US,US-GA,Blue Ridge,
24.239.16.250/32,US,US-GA,Blue Ridge,
24.239.16.251/32,US,US-GA,Epworth,
24.239.16.252/32,US,US-GA,Morganton,
24.239.16.253/32,US,US-GA,Blue Ridge,
24.239.16.254/32,US,US-GA,Mineral Bluff,
24.239.16.255/32,US,US-GA,Blue Ridge,
24.239.17.0/32,US,US-GA,Blue Ridge,
24.239.17.1/32,US,US-GA,Morganton,
24.239.17.2/32,US,US-GA,Blue Ridge,
24.239.17.3/32,US,US-GA,Blue Ridge,
24.239.17.4/32,US,US-GA,Blue Ridge,
24.239.17.5/32,US,US-GA,Blue Ridge,
24.239.17.6/32,US,US-GA,Blue Ridge,
24.239.17.7/32,US,US-GA,Morganton,
24.239.17.8/32,US,US-GA,Blue Ridge,
24.239.17.9/32,US,US-GA,Blue Ridge,
24.239.17.10/32,US,US-GA,Morganton,
24.239.17.11/32,US,US-GA,Morganton,
24.239.17.12/32,US,US-GA,Morganton,
24.239.17.13/32,US,US-GA,Blue Ridge,
24.239.17.14/32,US,US-GA,Blue Ridge,
24.239.17.15/32,US,US-GA,Blue Ridge,
24.239.17.16/32,US,US-GA,Morganton,
24.239.17.17/32,US,US-GA,Blue Ridge,
24.239.17.18/32,US,US-GA,Blue Ridge,
24.239.17.19/32,US,US-GA,Morganton,
24.239.17.20/32,US,US-GA,Mccaysville,
24.239.17.21/32,US,US-GA,Blue Ridge,
24.239.17.22/32,US,US-GA,Mineral Bluff,
24.239.17.23/32,US,US-GA,Morganton,
24.239.17.24/32,US,US-GA,Morganton,
24.239.17.25/32,US,US-GA,Mineral Bluff,
24.239.17.26/32,US,US-GA,Blue Ridge,
24.239.17.27/32,US,US-GA,Epworth,
24.239.17.28/32,US,US-GA,Mccaysville,
24.239.17.29/32,US,US-GA,Blue Ridge,
24.239.17.30/32,US,US-GA,Mineral Bluff,
24.239.17.31/32,US,US-GA,Blue Ridge,
24.239.17.32/32,US,US-GA,Blue Ridge,
24.239.17.33/32,US,US-GA,Blue Ridge,
24.239.17.34/32,US,US-GA,Blue Ridge,
24.239.17.35/32,US,US-GA,Blue Ridge,
24.239.17.36/32,US,US-GA,Blue Ridge,
24.239.17.37/32,US,US-GA,Blue Ridge,
24.239.17.38/32,US,US-GA,Blue Ridge,
24.239.17.39/32,US,US-GA,Morganton,
24.239.17.40/32,US,US-GA,Epworth,
24.239.17.41/32,US,US-GA,Mineral Bluff,
24.239.17.42/32,US,US-GA,Blue Ridge,
24.239.17.43/32,US,US-GA,Blue Ridge,
24.239.17.44/32,US,US-GA,Mineral Bluff,
24.239.17.45/32,US,US-GA,Morganton,
24.239.17.46/32,US,US-GA,Mccaysville,
24.239.17.47/32,US,US-GA,Epworth,
24.239.17.48/32,US,US-GA,Cherry Log,
24.239.17.49/32,US,US-GA,Morganton,
24.239.17.50/32,US,US-GA,Mineral Bluff,
24.239.17.51/32,US,US-GA,Morganton,
24.239.17.52/32,US,US-GA,Blue Ridge,
24.239.17.53/32,US,US-GA,Mineral Bluff,
24.239.17.54/32,US,US-GA,Mineral Bluff,
24.239.17.55/32,US,US-GA,Mccaysville,
24.239.17.56/32,US,US-GA,Epworth,
24.239.17.57/32,US,US-GA,Blue Ridge,
24.239.17.58/32,US,US-GA,Blue Ridge,
24.239.17.59/32,US,US-GA,Blue Ridge,
24.239.17.60/32,US,US-GA,Morganton,
24.239.17.61/32,US,US-GA,Epworth,
24.239.17.62/32,US,US-GA,Blue Ridge,
24.239.17.63/32,US,US-GA,Morganton,
24.239.17.64/32,US,US-GA,Mineral Bluff,
24.239.17.65/32,US,US-GA,Mineral Bluff,
24.239.17.66/32,US,US-GA,Blue Ridge,
24.239.17.67/32,US,US-GA,Blue Ridge,
24.239.17.68/32,US,US-GA,Blue Ridge,
24.239.17.69/32,US,US-GA,Mineral Bluff,
24.239.17.70/32,US,US-GA,Blue Ridge,
24.239.17.71/32,US,US-GA,Mineral Bluff,
24.239.17.72/32,US,US-GA,Blue Ridge,
24.239.17.73/32,US,US-GA,Epworth,
24.239.17.74/32,US,US-GA,Blue Ridge,
24.239.17.75/32,US,US-GA,Epworth,
24.239.17.76/32,US,US-GA,Mineral Bluff,
24.239.17.77/32,US,US-GA,Blue Ridge,
24.239.17.78/32,US,US-GA,Epworth,
24.239.17.79/32,US,US-GA,Blue Ridge,
24.239.17.80/32,US,US-GA,Mccaysville,
24.239.17.81/32,US,US-GA,Morganton,
24.239.17.82/32,US,US-GA,Blue Ridge,
24.239.17.83/32,US,US-GA,Blue Ridge,
24.239.17.84/32,US,US-GA,Morganton,
24.239.17.85/32,US,US-GA,Blue Ridge,
24.239.17.86/32,US,US-GA,Epworth,
24.239.17.87/32,US,US-GA,Blue Ridge,
24.239.17.88/32,US,US-GA,Blue Ridge,
24.239.17.89/32,US,US-GA,Mineral Bluff,
24.239.17.90/32,US,US-GA,Morganton,
24.239.17.91/32,US,US-GA,Epworth,
24.239.17.92/32,US,US-GA,Blue Ridge,
24.239.17.93/32,US,US-GA,Mineral Bluff,
24.239.17.94/32,US,US-GA,Blue Ridge,
24.239.17.95/32,US,US-GA,Blue Ridge,
24.239.17.96/32,US,US-GA,Blue Ridge,
24.239.17.97/32,US,US-GA,Blue Ridge,
24.239.17.98/32,US,US-GA,Blue Ridge,
24.239.17.99/32,US,US-GA,Blue Ridge,
24.239.17.100/32,US,US-GA,Blue Ridge,
24.239.17.101/32,US,US-GA,Blue Ridge,
24.239.17.102/32,US,US-GA,Blue Ridge,
24.239.17.103/32,US,US-GA,Morganton,
24.239.17.104/32,US,US-GA,Blue Ridge,
24.239.17.105/32,US,US-GA,Mineral Bluff,
24.239.17.106/32,US,US-GA,Blue Ridge,
24.239.17.107/32,US,US-GA,Blue Ridge,
24.239.17.108/32,US,US-GA,Blue Ridge,
24.239.17.109/32,US,US-GA,Mineral Bluff,
24.239.17.110/32,US,US-GA,Mineral Bluff,
24.239.17.111/32,US,US-GA,Mineral Bluff,
24.239.17.112/32,US,US-GA,Blue Ridge,
24.239.17.113/32,US,US-GA,Blue Ridge,
24.239.17.114/32,US,US-GA,Blue Ridge,
24.239.17.115/32,US,US-GA,Blue Ridge,
24.239.17.116/32,US,US-GA,Blue Ridge,
24.239.17.117/32,US,US-GA,Blue Ridge,
24.239.17.118/32,US,US-GA,Blue Ridge,
24.239.17.119/32,US,US-GA,Blue Ridge,
24.239.17.120/32,US,US-GA,Blue Ridge,
24.239.17.121/32,US,US-GA,Morganton,
24.239.17.122/32,US,US-GA,Blue Ridge,
24.239.17.123/32,US,US-GA,Blue Ridge,
24.239.17.124/32,US,US-GA,Mccaysville,
24.239.17.125/32,US,US-GA,Blue Ridge,
24.239.17.126/32,US,US-GA,Blue Ridge,
24.239.17.127/32,US,US-GA,Blue Ridge,
24.239.17.128/32,US,US-GA,Epworth,
24.239.17.129/32,US,US-GA,Blue Ridge,
24.239.17.130/32,US,US-GA,Blue Ridge,
24.239.17.131/32,US,US-GA,Morganton,
24.239.17.132/32,US,US-GA,Blue Ridge,
24.239.17.133/32,US,US-GA,Blue Ridge,
24.239.17.134/32,US,US-GA,Blue Ridge,
24.239.17.135/32,US,US-GA,Blue Ridge,
24.239.17.136/32,US,US-GA,Blue Ridge,
24.239.17.137/32,US,US-GA,Blue Ridge,
24.239.17.138/32,US,US-GA,Mccaysville,
24.239.17.139/32,US,US-GA,Mccaysville,
24.239.17.140/32,US,US-GA,Blue Ridge,
24.239.17.141/32,US,US-GA,Blue Ridge,
24.239.17.142/32,US,US-GA,Blue Ridge,
24.239.17.143/32,US,US-GA,Blue Ridge,
24.239.17.144/32,US,US-GA,Blue Ridge,
24.239.17.145/32,US,US-GA,Blue Ridge,
24.239.17.146/32,US,US-GA,Blue Ridge,
24.239.17.147/32,US,US-GA,Blue Ridge,
24.239.17.148/32,US,US-GA,Epworth,
24.239.17.149/32,US,US-GA,Blue Ridge,
24.239.17.150/32,US,US-GA,Mineral Bluff,
24.239.17.151/32,US,US-GA,Mineral Bluff,
24.239.17.152/32,US,US-GA,Morganton,
24.239.17.153/32,US,US-GA,Mineral Bluff,
24.239.17.154/32,US,US-GA,Morganton,
24.239.17.155/32,US,US-GA,Mccaysville,
24.239.17.156/32,US,US-GA,Blue Ridge,
24.239.17.157/32,US,US-GA,Blue Ridge,
24.239.17.158/32,US,US-GA,Morganton,
24.239.17.159/32,US,US-GA,Blue Ridge,
24.239.17.160/32,US,US-GA,Mineral Bluff,
24.239.17.161/32,US,US-GA,Blue Ridge,
24.239.17.162/32,US,US-GA,Morganton,
24.239.17.163/32,US,US-GA,Blue Ridge,
24.239.17.164/32,US,US-GA,Blue Ridge,
24.239.17.165/32,US,US-GA,Mineral Bluff,
24.239.17.166/32,US,US-GA,Blue Ridge,
24.239.17.167/32,US,US-GA,Blue Ridge,
24.239.17.168/32,US,US-GA,Mineral Bluff,
24.239.17.169/32,US,US-GA,Mccaysville,
24.239.17.170/32,US,US-GA,Mineral Bluff,
24.239.17.171/32,US,US-GA,Epworth,
24.239.17.172/32,US,US-GA,Blue Ridge,
24.239.17.173/32,US,US-GA,Mineral Bluff,
24.239.17.174/32,US,US-GA,Blue Ridge,
24.239.17.175/32,US,US-GA,Blue Ridge,
24.239.17.176/32,US,US-GA,Blue Ridge,
24.239.17.177/32,US,US-GA,Blue Ridge,
24.239.17.178/32,US,US-GA,Mineral Bluff,
24.239.17.179/32,US,US-GA,Mineral Bluff,
24.239.17.180/32,US,US-GA,Blue Ridge,
24.239.17.181/32,US,US-GA,Blue Ridge,
24.239.17.182/32,US,US-GA,Blue Ridge,
24.239.17.183/32,US,US-GA,Mineral Bluff,
24.239.17.184/32,US,US-GA,Blue Ridge,
24.239.17.185/32,US,US-GA,Mineral Bluff,
24.239.17.186/32,US,US-GA,Mineral Bluff,
24.239.17.187/32,US,US-GA,Blue Ridge,
24.239.17.188/32,US,US-GA,Mineral Bluff,
24.239.17.189/32,US,US-GA,Blue Ridge,
24.239.17.190/32,US,US-GA,Mineral Bluff,
24.239.17.191/32,US,US-GA,Blue Ridge,
24.239.17.192/32,US,US-GA,Epworth,
24.239.17.193/32,US,US-GA,Blue Ridge,
24.239.17.194/32,US,US-GA,Blue Ridge,
24.239.17.195/32,US,US-GA,Blue Ridge,
24.239.17.196/32,US,US-GA,Morganton,
24.239.17.197/32,US,US-GA,Epworth,
24.239.17.198/32,US,US-GA,Blue Ridge,
24.239.17.199/32,US,US-GA,Blue Ridge,
24.239.17.200/32,US,US-GA,Morganton,
24.239.17.201/32,US,US-GA,Mineral Bluff,
24.239.17.202/32,US,US-GA,Blue Ridge,
24.239.17.203/32,US,US-GA,Morganton,
24.239.17.204/32,US,US-GA,Mineral Bluff,
24.239.17.205/32,US,US-GA,Mineral Bluff,
24.239.17.206/32,US,US-GA,Morganton,
24.239.17.207/32,US,US-GA,Blue Ridge,
24.239.17.208/32,US,US-GA,Blue Ridge,
24.239.17.209/32,US,US-GA,Mineral Bluff,
24.239.17.210/32,US,US-GA,Blue Ridge,
24.239.17.211/32,US,US-GA,Mineral Bluff,
24.239.17.212/32,US,US-GA,Blue Ridge,
24.239.17.213/32,US,US-GA,Morganton,
24.239.17.214/32,US,US-GA,Blue Ridge,
24.239.17.215/32,US,US-GA,Mineral Bluff,
24.239.17.216/32,US,US-GA,Morganton,
24.239.17.217/32,US,US-GA,Morganton,
24.239.17.218/32,US,US-GA,Blue Ridge,
24.239.17.219/32,US,US-GA,Blue Ridge,
24.239.17.220/32,US,US-GA,Epworth,
24.239.17.221/32,US,US-GA,Blue Ridge,
24.239.17.222/32,US,US-GA,Mccaysville,
24.239.17.223/32,US,US-GA,Mccaysville,
24.239.17.224/32,US,US-GA,Blue Ridge,
24.239.17.225/32,US,US-GA,Blue Ridge,
24.239.17.226/32,US,US-GA,Blue Ridge,
24.239.17.227/32,US,US-GA,Mccaysville,
24.239.17.228/32,US,US-GA,Blue Ridge,
24.239.17.229/32,US,US-GA,Epworth,
24.239.17.230/32,US,US-GA,Mineral Bluff,
24.239.17.231/32,US,US-GA,Blue Ridge,
24.239.17.232/32,US,US-GA,Mineral Bluff,
24.239.17.233/32,US,US-GA,Morganton,
24.239.17.234/32,US,US-GA,Mccaysville,
24.239.17.235/32,US,US-GA,Blue Ridge,
24.239.17.236/32,US,US-GA,Mineral Bluff,
24.239.17.237/32,US,US-GA,Epworth,
24.239.17.238/32,US,US-GA,Blue Ridge,
24.239.17.239/32,US,US-GA,Blue Ridge,
24.239.17.240/32,US,US-GA,Mccaysville,
24.239.17.241/32,US,US-GA,Blue Ridge,
24.239.17.242/32,US,US-GA,Blue Ridge,
24.239.17.243/32,US,US-GA,Blue Ridge,
24.239.17.244/32,US,US-GA,Blue Ridge,
24.239.17.245/32,US,US-GA,Blue Ridge,
24.239.17.246/32,US,US-GA,Blue Ridge,
24.239.17.247/32,US,US-GA,Blue Ridge,
24.239.17.248/32,US,US-GA,Mineral Bluff,
24.239.17.249/32,US,US-GA,Blue Ridge,
24.239.17.250/32,US,US-GA,Blue Ridge,
24.239.17.251/32,US,US-GA,Blue Ridge,
24.239.17.252/32,US,US-GA,Blue Ridge,
24.239.17.253/32,US,US-GA,Blue Ridge,
24.239.17.254/32,US,US-GA,Blue Ridge,
24.239.17.255/32,US,US-GA,Blue Ridge,
24.239.18.0/32,US,US-GA,Blue Ridge,
24.239.18.1/32,US,US-GA,Mineral Bluff,
24.239.18.2/32,US,US-GA,Blue Ridge,
24.239.18.3/32,US,US-GA,Blue Ridge,
24.239.18.4/32,US,US-GA,Blue Ridge,
24.239.18.5/32,US,US-GA,Blue Ridge,
24.239.18.6/32,US,US-GA,Blue Ridge,
24.239.18.7/32,US,US-GA,Blue Ridge,
24.239.18.8/32,US,US-GA,Blue Ridge,
24.239.18.9/32,US,US-GA,Blue Ridge,
24.239.18.10/32,US,US-GA,Epworth,
24.239.18.11/32,US,US-GA,Blue Ridge,
24.239.18.12/32,US,US-GA,Mineral Bluff,
24.239.18.14/32,US,US-GA,Blue Ridge,
24.239.18.15/32,US,US-GA,Epworth,
24.239.18.16/32,US,US-GA,Blue Ridge,
24.239.18.17/32,US,US-GA,Blue Ridge,
24.239.18.18/32,US,US-GA,Blue Ridge,
24.239.18.19/32,US,US-GA,Blue Ridge,
24.239.18.20/32,US,US-GA,Morganton,
24.239.18.21/32,US,US-GA,Blue Ridge,
24.239.18.22/32,US,US-GA,Blue Ridge,
24.239.18.23/32,US,US-GA,Blue Ridge,
24.239.18.24/32,US,US-GA,Mineral Bluff,
24.239.18.25/32,US,US-GA,Blue Ridge,
24.239.18.26/32,US,US-GA,Blue Ridge,
24.239.18.27/32,US,US-GA,Blue Ridge,
24.239.18.28/32,US,US-GA,Blue Ridge,
24.239.18.29/32,US,US-GA,Blue Ridge,
24.239.18.30/32,US,US-GA,Blue Ridge,
24.239.18.31/32,US,US-GA,Epworth,
24.239.18.32/32,US,US-GA,Blue Ridge,
24.239.18.33/32,US,US-GA,Blue Ridge,
24.239.18.34/32,US,US-GA,Blue Ridge,
24.239.18.36/32,US,US-GA,Blue Ridge,
24.239.18.37/32,US,US-GA,Epworth,
24.239.18.38/32,US,US-GA,Morganton,
24.239.18.39/32,US,US-GA,Epworth,
24.239.18.40/32,US,US-GA,Blue Ridge,
24.239.18.41/32,US,US-GA,Morganton,
24.239.18.42/32,US,US-GA,Mccaysville,
24.239.18.43/32,US,US-GA,Blue Ridge,
24.239.18.44/32,US,US-GA,Blue Ridge,
24.239.18.45/32,US,US-GA,Blue Ridge,
24.239.18.46/32,US,US-GA,Blue Ridge,
24.239.18.47/32,US,US-GA,Epworth,
24.239.18.48/32,US,US-GA,Blue Ridge,
24.239.18.49/32,US,US-GA,Blue Ridge,
24.239.18.50/32,US,US-GA,Blue Ridge,
24.239.18.51/32,US,US-GA,Mineral Bluff,
24.239.18.52/32,US,US-GA,Blue Ridge,
24.239.18.53/32,US,US-GA,Blue Ridge,
24.239.18.54/32,US,US-GA,Mineral Bluff,
24.239.18.55/32,US,US-GA,Blue Ridge,
24.239.18.56/32,US,US-GA,Blue Ridge,
24.239.18.57/32,US,US-GA,Blue Ridge,
24.239.18.58/32,US,US-GA,Epworth,
24.239.18.59/32,US,US-GA,Blue Ridge,
24.239.18.60/32,US,US-GA,Mineral Bluff,
24.239.18.61/32,US,US-GA,Blue Ridge,
24.239.18.62/32,US,US-GA,Blue Ridge,
24.239.18.63/32,US,US-GA,Blue Ridge,
24.239.18.64/32,US,US-GA,Blue Ridge,
24.239.18.65/32,US,US-GA,Blue Ridge,
24.239.18.66/32,US,US-GA,Mineral Bluff,
24.239.18.67/32,US,US-GA,Blue Ridge,
24.239.18.68/32,US,US-GA,Blue Ridge,
24.239.18.69/32,US,US-GA,Mineral Bluff,
24.239.18.70/32,US,US-GA,Blue Ridge,
24.239.18.71/32,US,US-GA,Blue Ridge,
24.239.18.72/32,US,US-GA,Morganton,
24.239.18.73/32,US,US-GA,Mccaysville,
24.239.18.74/32,US,US-GA,Blue Ridge,
24.239.18.75/32,US,US-GA,Blue Ridge,
24.239.18.76/32,US,US-GA,Morganton,
24.239.18.77/32,US,US-GA,Blue Ridge,
24.239.18.78/32,US,US-GA,Mineral Bluff,
24.239.18.79/32,US,US-GA,Blue Ridge,
24.239.18.80/32,US,US-GA,Blue Ridge,
24.239.18.81/32,US,US-GA,Blue Ridge,
24.239.18.82/32,US,US-GA,Blue Ridge,
24.239.18.83/32,US,US-GA,Blue Ridge,
24.239.18.84/32,US,US-GA,Blue Ridge,
24.239.18.85/32,US,US-GA,Blue Ridge,
24.239.18.86/32,US,US-GA,Blue Ridge,
24.239.18.87/32,US,US-GA,Morganton,
24.239.18.88/32,US,US-GA,Mineral Bluff,
24.239.18.89/32,US,US-GA,Blue Ridge,
24.239.18.90/32,US,US-GA,Morganton,
24.239.18.91/32,US,US-GA,Mccaysville,
24.239.18.92/32,US,US-GA,Blue Ridge,
24.239.18.93/32,US,US-GA,Blue Ridge,
24.239.18.94/32,US,US-GA,Blue Ridge,
24.239.18.95/32,US,US-GA,Blue Ridge,
24.239.18.96/32,US,US-GA,Mineral Bluff,
24.239.18.97/32,US,US-GA,Mineral Bluff,
24.239.18.98/32,US,US-GA,Mineral Bluff,
24.239.18.99/32,US,US-GA,Epworth,
24.239.18.100/32,US,US-GA,Blue Ridge,
24.239.18.101/32,US,US-GA,Morganton,
24.239.18.102/32,US,US-GA,Mineral Bluff,
24.239.18.103/32,US,US-GA,Blue Ridge,
24.239.18.104/32,US,US-GA,Morganton,
24.239.18.105/32,US,US-GA,Epworth,
24.239.18.106/32,US,US-GA,Blue Ridge,
24.239.18.107/32,US,US-GA,Epworth,
24.239.18.108/32,US,US-GA,Blue Ridge,
24.239.18.109/32,US,US-GA,Blue Ridge,
24.239.18.110/32,US,US-GA,Blue Ridge,
24.239.18.111/32,US,US-GA,Blue Ridge,
24.239.18.112/32,US,US-GA,Blue Ridge,
24.239.18.113/32,US,US-GA,Morganton,
24.239.18.114/32,US,US-GA,Blue Ridge,
24.239.18.115/32,US,US-GA,Epworth,
24.239.18.116/32,US,US-GA,Blue Ridge,
24.239.18.117/32,US,US-GA,Blue Ridge,
24.239.18.118/32,US,US-GA,Epworth,
24.239.18.119/32,US,US-GA,Mineral Bluff,
24.239.18.120/32,US,US-GA,Mineral Bluff,
24.239.18.121/32,US,US-GA,Blue Ridge,
24.239.18.122/32,US,US-GA,Mccaysville,
24.239.18.123/32,US,US-GA,Blue Ridge,
24.239.18.124/32,US,US-GA,Blue Ridge,
24.239.18.125/32,US,US-GA,Mineral Bluff,
24.239.18.126/32,US,US-GA,Blue Ridge,
24.239.18.127/32,US,US-GA,Blue Ridge,
24.239.18.128/32,US,US-GA,Mineral Bluff,
24.239.18.129/32,US,US-GA,Blue Ridge,
24.239.18.130/32,US,US-GA,Mineral Bluff,
24.239.18.131/32,US,US-GA,Blue Ridge,
24.239.18.132/32,US,US-GA,Epworth,
24.239.18.133/32,US,US-GA,Blue Ridge,
24.239.18.134/32,US,US-GA,Blue Ridge,
24.239.18.135/32,US,US-GA,Blue Ridge,
24.239.18.136/32,US,US-GA,Mineral Bluff,
24.239.18.137/32,US,US-GA,Mineral Bluff,
24.239.18.138/32,US,US-GA,Blue Ridge,
24.239.18.139/32,US,US-GA,Morganton,
24.239.18.140/32,US,US-GA,Epworth,
24.239.18.141/32,US,US-GA,Epworth,
24.239.18.142/32,US,US-GA,Blue Ridge,
24.239.18.143/32,US,US-GA,Morganton,
24.239.18.144/32,US,US-GA,Blue Ridge,
24.239.18.145/32,US,US-GA,Mineral Bluff,
24.239.18.146/32,US,US-GA,Blue Ridge,
24.239.18.147/32,US,US-GA,Blue Ridge,
24.239.18.148/32,US,US-GA,Blue Ridge,
24.239.18.149/32,US,US-GA,Blue Ridge,
24.239.18.150/32,US,US-GA,Blue Ridge,
24.239.18.151/32,US,US-GA,Blue Ridge,
24.239.18.152/32,US,US-GA,Blue Ridge,
24.239.18.153/32,US,US-GA,Mineral Bluff,
24.239.18.154/32,US,US-GA,Mineral Bluff,
24.239.18.155/32,US,US-GA,Mineral Bluff,
24.239.18.156/32,US,US-GA,Epworth,
24.239.18.157/32,US,US-GA,Blue Ridge,
24.239.18.158/32,US,US-GA,Morganton,
24.239.18.159/32,US,US-GA,Epworth,
24.239.18.160/32,US,US-GA,Blue Ridge,
24.239.18.161/32,US,US-GA,Epworth,
24.239.18.162/32,US,US-GA,Blue Ridge,
24.239.18.163/32,US,US-GA,Blue Ridge,
24.239.18.164/32,US,US-GA,Blue Ridge,
24.239.18.165/32,US,US-GA,Blue Ridge,
24.239.18.166/32,US,US-GA,Blue Ridge,
24.239.18.167/32,US,US-GA,Blue Ridge,
24.239.18.168/32,US,US-GA,Blue Ridge,
24.239.18.169/32,US,US-GA,Blue Ridge,
24.239.18.170/32,US,US-GA,Mineral Bluff,
24.239.18.171/32,US,US-GA,Blue Ridge,
24.239.18.172/32,US,US-GA,Blue Ridge,
24.239.18.173/32,US,US-GA,Blue Ridge,
24.239.18.174/32,US,US-GA,Blue Ridge,
24.239.18.175/32,US,US-GA,Blue Ridge,
24.239.18.176/32,US,US-GA,Epworth,
24.239.18.177/32,US,US-GA,Epworth,
24.239.18.178/32,US,US-GA,Blue Ridge,
24.239.18.179/32,US,US-GA,Epworth,
24.239.18.180/32,US,US-GA,Blue Ridge,
24.239.18.181/32,US,US-GA,Blue Ridge,
24.239.18.182/32,US,US-GA,Morganton,
24.239.18.183/32,US,US-GA,Blue Ridge,
24.239.18.184/32,US,US-GA,Blue Ridge,
24.239.18.185/32,US,US-GA,Blue Ridge,
24.239.18.186/32,US,US-GA,Blue Ridge,
24.239.18.187/32,US,US-GA,Mccaysville,
24.239.18.188/32,US,US-GA,Blue Ridge,
24.239.18.189/32,US,US-GA,Mineral Bluff,
24.239.18.190/32,US,US-GA,Epworth,
24.239.18.191/32,US,US-GA,Blue Ridge,
24.239.18.192/32,US,US-GA,Blue Ridge,
24.239.18.193/32,US,US-GA,Blue Ridge,
24.239.18.194/32,US,US-GA,Blue Ridge,
24.239.18.195/32,US,US-GA,Epworth,
24.239.18.196/32,US,US-GA,Mineral Bluff,
24.239.18.197/32,US,US-GA,Morganton,
24.239.18.198/32,US,US-GA,Blue Ridge,
24.239.18.199/32,US,US-GA,Mineral Bluff,
24.239.18.200/32,US,US-GA,Blue Ridge,
24.239.18.201/32,US,US-GA,Mineral Bluff,
24.239.18.202/32,US,US-GA,Blue Ridge,
24.239.18.203/32,US,US-GA,Blue Ridge,
24.239.18.204/32,US,US-GA,Blue Ridge,
24.239.18.205/32,US,US-GA,Blue Ridge,
24.239.18.206/32,US,US-GA,Epworth,
24.239.18.207/32,US,US-GA,Mineral Bluff,
24.239.18.208/32,US,US-GA,Blue Ridge,
24.239.18.209/32,US,US-GA,Blue Ridge,
24.239.18.210/32,US,US-GA,Blue Ridge,
24.239.18.211/32,US,US-GA,Blue Ridge,
24.239.18.212/32,US,US-GA,Blue Ridge,
24.239.18.213/32,US,US-GA,Blue Ridge,
24.239.18.214/32,US,US-GA,Blue Ridge,
24.239.18.215/32,US,US-GA,Blue Ridge,
24.239.18.216/32,US,US-GA,Blue Ridge,
24.239.18.217/32,US,US-GA,Mccaysville,
24.239.18.218/32,US,US-GA,Blue Ridge,
24.239.18.219/32,US,US-GA,Blue Ridge,
24.239.18.220/32,US,US-GA,Mineral Bluff,
24.239.18.221/32,US,US-GA,Blue Ridge,
24.239.18.222/32,US,US-GA,Epworth,
24.239.18.223/32,US,US-GA,Blue Ridge,
24.239.18.224/32,US,US-GA,Blue Ridge,
24.239.18.225/32,US,US-GA,Blue Ridge,
24.239.18.226/32,US,US-GA,Mineral Bluff,
24.239.18.227/32,US,US-GA,Blue Ridge,
24.239.18.228/32,US,US-GA,Blue Ridge,
24.239.18.229/32,US,US-GA,Blue Ridge,
24.239.18.230/32,US,US-GA,Blue Ridge,
24.239.18.231/32,US,US-GA,Epworth,
24.239.18.232/32,US,US-GA,Blue Ridge,
24.239.18.233/32,US,US-GA,Epworth,
24.239.18.234/32,US,US-GA,Blue Ridge,
24.239.18.235/32,US,US-GA,Mineral Bluff,
24.239.18.236/32,US,US-GA,Blue Ridge,
24.239.18.237/32,US,US-GA,Blue Ridge,
24.239.18.238/32,US,US-GA,Mccaysville,
24.239.18.239/32,US,US-GA,Morganton,
24.239.18.240/32,US,US-GA,Blue Ridge,
24.239.18.241/32,US,US-GA,Blue Ridge,
24.239.18.242/32,US,US-GA,Blue Ridge,
24.239.18.243/32,US,US-GA,Blue Ridge,
24.239.18.244/32,US,US-GA,Mineral Bluff,
24.239.18.245/32,US,US-GA,Blue Ridge,
24.239.18.246/32,US,US-GA,Mineral Bluff,
24.239.18.247/32,US,US-GA,Blue Ridge,
